affinity       score    gauss1   gauss2    repulsion hydrophobic hydrogen
-9.11480893416 -8.26043 76.04848 1157.30464 3.07802 70.13945 3.61929 
-9.11480893416 -6.70771 62.36555 1053.96878 4.34443 34.12512 6.23755 
-9.11480893416 -8.23586 62.02465 1168.93583 1.11013 31.77584 0.92768 
-9.11480893416 -5.64331 62.99334 964.85381 5.16939 0.00000 6.66960 
-9.12853605605 -6.91460 76.08979 760.71208 5.83525 3.83744 10.67488 
-9.12853605605 -5.13214 54.24740 914.09206 2.95339 28.42412 1.74558 
-9.14226317794 -6.72804 118.70476 1290.96863 5.88377 0.00000 6.37001 
-9.14226317794 -4.50685 58.29408 1034.04161 5.18371 20.70750 3.93494 
-9.14226317794 -2.59615 157.35660 1669.87398 13.89895 43.19150 1.00000 
-9.14226317794 -7.44640 92.95413 1276.60712 5.50910 12.82007 5.90247 
-9.14226317794 -8.13256 89.00031 1392.69374 3.12573 35.17793 1.84856 
-9.14226317794 -9.40929 155.10202 1988.46223 13.30053 0.64372 16.57693 
-9.14226317794 -8.24694 88.45547 1120.50801 4.72585 20.64967 6.41133 
-9.14226317794 -4.40755 74.79007 829.15904 3.99048 56.24369 0.90832 
-9.14226317794 -7.76061 64.63902 1109.68907 2.42333 53.38499 1.00000 
-9.14226317794 -9.07345 72.46003 1197.14733 1.95874 86.39324 0.00000 
-9.15599029983 -3.80120 57.96405 874.47607 3.81596 21.49180 3.81610 
-9.16971742172 -6.11485 78.59346 799.30483 3.60092 7.03492 4.27906 
-9.16971742172 -5.30405 64.15149 811.99884 5.50697 0.00000 9.85544 
-9.16971742172 -8.48727 105.87454 1234.27699 4.96367 0.00000 7.25434 
-9.16971742172 -8.14594 90.68660 1350.68863 3.22309 29.92073 5.01191 
-9.16971742172 -3.43367 53.79927 747.69398 2.20839 19.50400 0.92303 
-9.16971742172 -5.84708 85.74828 1107.17267 8.39992 0.00000 10.54419 
-9.16971742172 -10.64958 145.18961 1899.30415 4.39719 55.09847 4.14532 
-9.16971742172 -6.08434 60.23678 1104.81064 6.32662 3.79027 9.76889 
-9.16971742172 -9.81823 165.37256 2797.89723 9.50496 60.05901 8.24831 
-9.16971742172 -6.67104 97.15911 1284.68323 3.60825 25.61334 6.12249 
-9.18344454361 -5.24558 68.91408 1015.50608 3.89940 19.40671 4.70035 
-9.18344454361 -7.81941 80.35311 1233.32331 1.60933 32.58170 2.25346 
-9.1971716655 -9.50379 165.58941 2210.03825 9.37016 66.76587 11.77329 
-9.1971716655 -7.60828 127.45929 1727.11422 7.34001 33.85126 11.04205 
-9.1971716655 -8.89346 118.88779 1703.04523 4.77911 48.63317 6.22072 
-9.1971716655 -2.62344 108.92120 1501.42426 13.85645 52.95979 3.70283 
-9.1971716655 -7.39896 65.39743 843.75847 3.00242 19.12639 5.11380 
-9.1971716655 -6.25954 81.80719 1067.22568 7.23794 0.00000 11.68414 
-9.1971716655 -3.92866 34.37995 509.06693 4.32107 0.00000 6.70386 
-9.1971716655 -8.50323 211.29333 3149.13142 10.43636 98.30364 13.99378 
-9.1971716655 -5.84426 74.80907 680.21298 4.79743 6.28984 8.53463 
-9.1971716655 -4.56978 99.31317 1686.23392 4.30904 60.35601 4.75911 
-9.1971716655 -6.17444 125.58819 2052.48437 4.88175 132.02951 6.11607 
-9.1971716655 -5.94162 59.50547 861.19689 2.04109 31.21536 0.00000 
-9.1971716655 -10.58934 169.13088 1899.36327 14.04908 10.45209 19.56773 
-9.1971716655 -6.34503 57.73225 990.06213 1.91800 14.68659 2.05540 
-9.1971716655 -4.73438 51.28022 1205.84942 6.77081 8.07896 10.40105 
-9.1971716655 -5.39934 70.36573 1037.13539 2.91529 23.62747 1.80778 
-9.1971716655 -5.29889 52.31666 814.88268 3.88142 20.71947 3.80087 
-9.1971716655 -4.46806 57.87514 817.48489 2.05626 22.20753 1.65274 
-9.1971716655 -8.37230 89.91650 1413.18630 2.01133 54.93474 2.25812 
-9.1971716655 -8.44527 93.27108 1287.17112 2.16369 60.02835 2.40313 
-9.1971716655 -5.76062 57.96883 1114.78098 3.05760 17.66967 5.85444 
-9.1971716655 -7.72374 63.43527 1146.56312 1.39987 20.10664 0.81741 
-9.1971716655 -6.01312 74.33752 671.99425 4.65324 11.45155 8.50641 
-9.1971716655 -7.58480 116.35274 1071.48566 5.86690 0.00000 10.51293 
-9.21089878738 -5.63860 77.16756 1206.57757 7.30974 26.29388 8.55320 
-9.22462590927 -8.84441 65.02523 1355.11353 0.55630 81.45176 0.00000 
-9.22462590927 -7.38676 81.89657 739.95181 2.66826 21.75196 4.37343 
-9.22462590927 -11.06332 171.17297 1903.63583 3.85083 55.87753 1.63644 
-9.22462590927 -4.93866 39.59746 615.90878 0.95216 24.42234 1.00000 
-9.22462590927 -8.67972 127.92672 1639.24560 7.58021 51.06775 10.78307 
-9.22462590927 -5.23860 85.67344 1345.22555 5.30245 0.00000 6.78079 
-9.22462590927 -5.32867 81.11908 1159.56817 5.22082 0.00000 6.46740 
-9.22462590927 -7.89362 61.08585 1218.82124 1.02296 60.98780 0.00000 
-9.22462590927 -8.53182 125.44928 1485.47322 8.52527 8.14096 9.40330 
-9.23835303116 -8.84459 108.67378 1140.74238 7.46926 31.80952 10.31064 
-9.25208015305 -7.81632 95.06470 1285.89978 4.10372 4.40205 4.98844 
-9.25208015305 -6.96640 98.72887 869.62047 6.57958 54.52322 6.81882 
-9.25208015305 -6.51136 85.92490 1597.72855 6.71171 31.52064 7.66470 
-9.25208015305 -9.38082 111.11771 1437.17304 2.26988 56.32211 2.57463 
-9.25208015305 -7.88644 97.07081 1270.55726 4.00489 33.63952 5.61279 
-9.25208015305 -5.15307 104.29918 1084.19374 4.14453 0.00000 3.48998 
-9.25208015305 -8.16063 117.46022 1523.12483 13.75271 0.00000 22.80418 
-9.25208015305 -6.85451 71.11551 1354.09296 3.07140 24.75147 2.12594 
-9.25208015305 -6.52754 54.92718 1150.52307 3.17335 51.28143 1.76981 
-9.25208015305 -10.80467 196.35601 2855.22751 8.90163 72.38052 8.67921 
-9.25208015305 -6.44777 103.55908 1301.65435 4.63721 26.56975 6.34721 
-9.25208015305 -9.20450 84.26295 1287.65398 1.45230 68.43809 0.00000 
-9.25208015305 -5.09101 84.43310 992.37034 7.55131 55.07988 6.67466 
-9.26580727494 -6.34356 80.23826 1112.29666 4.50196 35.77869 4.89538 
-9.27953439683 -5.60320 91.17104 1196.35803 4.88863 1.10686 2.67007 
-9.29326151872 -8.11564 120.11864 1330.83294 6.38189 16.68404 7.82642 
-9.29326151872 -7.25372 95.07727 1016.28253 5.66053 10.69149 6.57169 
-9.29326151872 -9.30706 91.23290 1359.68497 4.46965 81.94955 1.73388 
-9.29326151872 -7.14895 118.27489 1651.69889 7.72825 46.28979 10.19005 
-9.29326151872 -5.02857 114.21013 1471.34340 9.03470 22.02419 5.09778 
-9.29326151872 -6.29572 73.94717 697.39246 4.90462 12.21311 9.22169 
-9.29326151872 -8.85256 107.85904 1270.81401 6.66502 12.93769 10.55752 
-9.29326151872 -4.56585 68.02111 965.97399 4.11780 19.64970 1.95132 
-9.29326151872 -13.39372 171.10245 2513.93425 7.47533 0.00000 5.71766 
-9.30698864061 -14.05898 134.09158 2139.97507 3.05465 83.69482 2.68186 
-9.32071576249 -4.20884 67.71935 516.14934 5.88647 0.00000 8.21793 
-9.32071576249 -10.65255 143.21248 1885.97796 4.43345 58.88338 4.22421 
-9.33444288438 -8.18609 95.63924 1555.02625 4.18119 103.31453 0.00000 
-9.33444288438 -9.85841 72.40536 1570.44816 1.55809 75.65577 2.21103 
-9.33444288438 -7.19671 79.17964 982.07412 4.66234 20.35310 7.14211 
-9.33444288438 -5.40149 103.48460 1550.70265 7.36568 8.31086 8.78099 
-9.33444288438 -4.44102 71.69049 1182.54017 10.91054 17.39310 10.93567 
-9.33444288438 -6.66219 105.41902 1305.12027 7.57451 2.14824 8.53871 
-9.34817000627 -6.92847 110.44536 1396.86553 2.62426 19.07595 0.28871 
-9.36189712816 -6.56659 78.69094 742.26048 6.12267 0.00000 9.94068 
-9.36189712816 -7.79520 96.76737 1170.83928 6.85554 0.00000 10.43976 
-9.36189712816 -8.00063 122.64971 1751.74158 5.49467 25.02701 11.12198 
-9.36189712816 -6.53835 89.13047 1540.69220 4.91855 14.90778 6.49826 
-9.36189712816 -6.70856 63.85994 883.50454 2.55919 57.33366 1.37580 
-9.36189712816 -8.42998 106.49636 1237.02125 4.72504 14.50214 6.72555 
-9.36189712816 -5.77950 65.52377 936.45506 5.37379 12.03471 8.66038 
-9.36189712816 -8.81997 174.25982 1634.04463 14.17868 0.00000 14.80183 
-9.36189712816 -9.09171 151.96480 1833.62897 6.72830 7.24081 11.13530 
-9.36189712816 -5.11733 59.22771 897.14580 3.37411 34.72387 0.00000 
-9.36189712816 -10.00172 117.41843 2137.74378 4.96365 67.72797 5.15501 
-9.36189712816 -5.40129 47.24719 958.86902 4.45525 26.21256 5.95123 
-9.36189712816 -6.11938 118.46884 924.24193 5.07998 0.00000 7.87180 
-9.36189712816 -10.13886 185.99125 2849.94914 10.54940 66.86424 8.72842 
-9.36189712816 -9.12271 123.60885 2073.94792 9.17898 13.89071 16.21535 
-9.36189712816 -5.38960 76.93702 845.80842 9.47216 0.00000 12.50755 
-9.36189712816 -4.42608 71.38661 1058.41395 4.47806 29.90792 1.85040 
-9.36189712816 -3.84410 46.55284 581.75349 2.32019 8.36665 2.02006 
-9.36189712816 -6.10466 59.16358 1197.37519 2.78787 22.48799 2.30340 
-9.38935137194 -8.68994 106.77827 1531.83669 2.84292 39.93487 4.35088 
-9.38935137194 -8.71961 117.48479 1557.77344 2.17327 20.76052 1.12690 
-9.38935137194 -4.82509 91.22521 1268.10812 7.88126 16.97008 8.04041 
-9.38935137194 -9.10423 151.61217 1838.25625 6.28396 34.20994 6.18495 
-9.40307849383 -6.94182 96.69107 1289.24580 3.04217 35.19134 2.42506 
-9.40307849383 -7.46198 129.29529 1734.46271 5.26972 54.79470 3.19664 
-9.40307849383 -6.49235 118.08366 1467.89726 5.50712 34.64149 9.73477 
-9.40307849383 -7.60598 86.86102 1324.85243 2.18181 77.21524 1.00000 
-9.40307849383 -7.04443 96.81163 1155.47045 1.91457 37.43299 0.00000 
-9.40307849383 -8.27236 117.46884 1230.78596 3.71499 47.15132 1.94869 
-9.40307849383 -4.32446 101.79944 1022.17700 9.09604 65.54572 2.59656 
-9.40307849383 -4.28282 62.72340 508.19724 5.46123 0.00000 8.11903 
-9.40307849383 -9.83901 124.89944 1589.85493 7.06368 53.56811 9.47335 
-9.40307849383 -6.73306 103.24958 1408.78135 8.72932 39.38039 11.01448 
-9.40307849383 -11.51079 129.09842 1659.51898 1.82075 102.60563 0.00000 
-9.41680561572 -8.22782 86.38388 1796.99393 2.13943 63.62962 2.49734 
-9.41680561572 -8.77257 89.17558 1289.10751 2.59849 56.25038 1.19139 
-9.43053273761 -6.64044 120.72131 1742.09163 5.53310 27.19713 7.54562 
-9.43053273761 -4.27235 44.72830 671.66970 4.21061 5.11152 6.50952 
-9.43053273761 -11.77090 242.85174 2964.15816 11.63918 18.21994 15.35483 
-9.44425985949 -7.69202 145.95982 1530.45663 5.51975 36.68053 3.78575 
-9.44425985949 -5.42995 76.17423 1215.04238 3.82876 69.06425 3.16386 
-9.44425985949 -8.41730 109.74910 1820.58041 5.64226 34.08173 1.93878 
-9.45798698138 -7.82855 139.00860 1894.86774 8.55699 20.54174 12.14718 
-9.45798698138 -6.90732 80.41894 918.56381 5.20006 6.37780 8.61117 
-9.45798698138 -9.08361 166.31687 2176.77975 9.72944 47.18160 12.29481 
-9.45798698138 -8.66969 114.17840 1727.33276 5.53649 54.20285 4.26779 
-9.45798698138 -6.06676 74.74384 755.94125 5.73205 4.48686 8.60489 
-9.45798698138 -9.71497 166.71148 1988.02059 5.05868 0.00000 7.83113 
-9.45798698138 -6.83764 78.48382 737.91104 5.82199 0.00000 10.10156 
-9.45798698138 -5.42685 64.32186 1095.14707 6.61395 12.49192 6.89505 
-9.45798698138 -7.26660 73.59431 1143.44647 3.67824 7.24112 7.40552 
-9.45798698138 -10.72161 126.41264 2298.07516 4.97003 65.08748 5.38507 
-9.45798698138 -7.21707 71.25888 964.98028 5.61850 0.00000 10.05800 
-9.45798698138 -8.56772 144.84031 1698.22382 9.14101 0.00000 12.09436 
-9.45798698138 -7.49256 57.56521 992.36276 0.74507 27.17742 0.00000 
-9.45798698138 -4.92362 82.49018 1344.53670 5.58733 0.00000 6.43786 
-9.45798698138 -6.64557 64.91729 1191.72760 1.59155 39.82714 1.12740 
-9.45798698138 -6.62349 86.88006 698.16108 4.91807 16.14195 8.92578 
-9.47171410327 -7.27829 107.92857 1408.26931 7.30504 28.23141 7.68938 
-9.47171410327 -10.46609 135.25702 1932.48715 4.55963 12.54123 7.28884 
-9.47171410327 -5.05046 118.87397 2064.50916 6.39534 44.90017 3.57650 
-9.48544122516 -5.10389 85.74843 1182.77570 7.13876 0.00000 8.13986 
-9.48544122516 -6.55538 105.22186 1666.82899 6.59410 32.57945 1.57485 
-9.49916834705 -7.44816 111.66437 2157.35141 4.69915 42.92972 5.60700 
-9.49916834705 -10.26229 130.05847 2421.22183 4.70576 72.12496 4.55396 
-9.49916834705 -6.33730 91.88995 1164.13211 6.54674 13.20697 6.72997 
-9.49916834705 -10.70772 147.35617 1429.60524 7.91930 0.00000 13.40560 
-9.49916834705 -6.86917 92.69891 1106.40861 6.47387 27.90255 7.40077 
-9.49916834705 -11.30676 157.96852 2636.33766 6.41716 106.56915 6.23481 
-9.49916834705 -3.01636 46.63231 700.88794 3.72279 0.00000 2.52599 
-9.49916834705 -6.93791 103.77289 1657.40982 2.51836 28.61825 2.53200 
-9.49916834705 -6.57273 45.81660 1054.81896 1.67751 64.50707 0.00000 
-9.51289546894 -4.52086 46.72663 673.25378 2.39766 22.29066 1.72880 
-9.52662259083 -9.24973 95.41960 1351.63209 2.13462 65.58700 0.00000 
-9.54034971272 -9.24804 102.70378 2075.76360 3.49880 79.37907 4.89829 
-9.54034971272 -13.14563 138.74597 2085.98151 3.51665 71.96298 3.60833 
-9.5540768346 -9.68125 136.40913 1649.22440 6.55608 0.00000 10.34392 
-9.5540768346 -8.96884 90.74700 1267.65907 5.44920 43.14410 6.53016 
-9.5540768346 -6.18450 92.03098 1261.40462 5.78010 11.27933 4.54192 
-9.5540768346 -7.39184 130.69634 2001.12645 5.06315 53.93544 5.10579 
-9.5540768346 -6.93430 107.96456 1473.39369 4.18111 40.32517 4.52200 
-9.5540768346 -8.65855 30.21542 1191.51458 0.17012 52.33918 0.00000 
-9.5540768346 -7.92123 147.75943 1640.07845 10.43317 25.02036 9.89691 
-9.5540768346 -6.39395 101.84102 1318.30852 3.36676 11.38131 2.37506 
-9.5540768346 -9.36259 106.80286 1465.72907 2.32404 30.21235 2.78483 
-9.5540768346 -8.36890 129.63554 1302.97538 6.49595 0.00000 12.15112 
-9.5540768346 -14.32769 174.71468 2542.98014 5.76836 0.00000 4.01604 
-9.56780395649 -5.45288 79.18321 1151.60293 4.93864 6.65777 4.84044 
-9.58153107838 -8.11814 106.51606 1002.82010 6.25193 4.63337 10.07019 
-9.58153107838 -11.04835 152.67899 1887.56473 5.16533 0.00000 4.77462 
-9.58153107838 -5.75639 103.31076 1499.97788 3.53272 14.29317 2.03356 
-9.58153107838 -6.36820 71.44575 1025.06286 5.30893 23.08965 8.79462 
-9.59525820027 -9.58464 185.36068 3189.64008 10.74518 98.16066 12.35645 
-9.59525820027 -4.54476 86.66268 976.46043 3.15869 22.28007 0.71591 
-9.59525820027 -4.67906 82.03532 991.21829 2.56870 21.33176 0.66394 
-9.60898532216 -10.03694 153.38067 1776.94403 8.97494 0.00000 11.52737 
-9.60898532216 -11.21618 85.56990 1230.96612 1.55320 59.17285 1.79659 
-9.60898532216 -7.80234 99.13097 1539.22036 2.83931 48.01280 2.72951 
-9.60898532216 -8.47771 116.26668 1340.44792 6.11895 19.24922 6.61462 
-9.60898532216 -8.61627 107.83838 1102.76728 8.50595 4.90100 16.75466 
-9.60898532216 -6.68922 60.56265 959.95472 2.10180 38.57417 0.00000 
-9.60898532216 -4.79215 63.79160 728.11626 5.58337 0.00000 8.52065 
-9.60898532216 -7.25756 99.14000 1204.69438 7.96303 4.67445 10.49510 
-9.60898532216 -8.79952 111.37137 1549.94629 7.27467 6.73676 10.78102 
-9.60898532216 -5.07567 76.95863 1355.54354 4.06590 5.46938 2.60860 
-9.60898532216 -8.20392 134.63564 2363.63371 4.60534 33.97385 9.20923 
-9.60898532216 -10.86942 169.69849 3403.87776 7.08385 73.10108 10.07959 
-9.60898532216 -11.98578 85.51272 1318.23528 2.00359 102.96628 0.96927 
-9.60898532216 -5.16031 92.95490 1406.85094 5.89129 0.00000 6.41653 
-9.60898532216 -4.82840 101.09731 1182.94465 6.63904 45.71078 2.57027 
-9.60898532216 -5.55893 74.60022 1223.39441 3.96112 5.79964 4.22280 
-9.60898532216 -8.74244 72.93989 1216.84665 0.46617 53.66443 0.72274 
-9.60898532216 -9.21952 85.90418 1499.40063 5.98546 20.41489 9.73401 
-9.60898532216 -6.37169 103.49743 1356.35965 8.13074 64.74615 1.71773 
-9.62271244405 -6.67852 105.05310 1343.91279 2.57481 92.45231 1.00000 
-9.63643956594 -10.46289 119.11061 1751.19328 3.98028 46.94063 3.85241 
-9.63643956594 -10.22094 147.55833 1670.81416 2.58815 62.58453 1.38903 
-9.63643956594 -7.87421 119.56807 1921.66158 7.21428 45.03116 8.68841 
-9.63643956594 -4.72414 49.52413 918.84484 2.78833 12.68825 1.84826 
-9.63643956594 -6.35407 63.34230 985.17465 2.32327 33.45063 1.88243 
-9.63643956594 -4.94421 88.32167 976.82673 2.27648 21.49480 0.63968 
-9.65016668783 -8.60521 157.31402 1991.47777 7.60757 49.52913 10.57277 
-9.65016668783 -10.14297 154.75112 1857.98256 3.23979 64.85334 1.41678 
-9.65016668783 -5.78013 73.34769 1003.41449 6.94117 15.52232 9.62522 
-9.66389380971 -6.15898 101.99656 1124.66165 7.86718 11.20649 9.29351 
-9.6776209316 -7.54995 127.82651 1736.19052 6.57507 20.87646 10.43820 
-9.6776209316 -6.14843 91.90004 1218.91303 4.36462 5.32063 3.49523 
-9.6776209316 -7.22080 119.16894 1514.51863 4.40384 37.36963 0.16107 
-9.6776209316 -8.62329 117.49550 2073.79935 5.45459 62.24299 7.18533 
-9.6776209316 -8.62061 74.94521 1348.78899 2.85411 25.41637 1.72961 
-9.6776209316 -8.04869 145.34865 2142.36642 7.70637 62.04660 8.64943 
-9.6776209316 -6.48220 146.28961 2096.97910 10.30935 42.46941 5.95796 
-9.6776209316 -3.12380 50.52925 766.11800 6.20697 26.56448 3.14775 
-9.6776209316 -4.71539 53.02028 704.70476 1.11670 47.10011 0.00000 
-9.6776209316 -4.60136 35.75433 544.84588 0.60213 27.89430 0.53868 
-9.6776209316 -10.56852 99.69131 1718.64750 4.30827 41.55880 3.71543 
-9.69134805349 -5.24035 71.17858 523.06904 4.71864 7.56400 6.32294 
-9.69134805349 -3.01437 66.34231 1024.28733 8.18825 15.65252 3.95101 
-9.70507517538 -2.42714 64.20960 719.43445 5.46233 3.44376 2.14680 
-9.70507517538 -8.33557 91.44503 1277.55776 6.04270 0.00000 11.05100 
-9.70507517538 -5.34764 63.54952 972.96272 8.54480 0.00000 11.31921 
-9.70507517538 -6.33352 75.23528 1091.25287 4.35606 14.21255 6.12224 
-9.70507517538 -4.90552 55.71897 853.81965 2.82654 25.09694 1.74532 
-9.70507517538 -7.57785 108.74277 1495.61620 7.09010 29.09922 8.75291 
-9.71880229727 -5.56386 53.50023 1104.04477 2.26876 19.97833 2.18528 
-9.71880229727 -5.14354 55.18029 1056.11673 1.70333 55.37001 2.45277 
-9.71880229727 -6.89645 58.23565 990.18766 1.16541 31.97106 1.00000 
-9.71880229727 -7.44831 121.24495 1452.76960 6.39680 0.00000 7.28961 
-9.73252941916 -7.85463 171.57286 1832.45838 7.45437 48.79901 2.84496 
-9.73252941916 -4.64495 67.14126 1029.80350 10.41508 9.29168 11.25870 
-9.73252941916 -8.09081 121.89891 1479.10973 3.85970 15.31116 5.65975 
-9.73252941916 -7.36439 103.84982 1256.60273 3.15003 40.43765 3.90171 
-9.73252941916 -8.96284 116.12891 1616.89758 5.93135 0.00000 10.54890 
-9.73252941916 -9.94953 100.28245 1600.28859 1.51206 32.55798 0.00424 
-9.74625654105 -7.48267 138.49667 1747.35435 7.27234 20.86872 11.18341 
-9.74625654105 -5.70765 47.46879 1052.67731 4.44812 48.99266 2.17878 
-9.74625654105 -11.08929 154.52682 2290.01361 4.23037 66.70688 5.27695 
-9.74625654105 -7.68123 88.32205 929.72127 2.61631 28.93104 2.35377 
-9.74625654105 -7.40383 118.68000 1112.07982 7.26150 0.00000 11.56536 
-9.74625654105 -7.03708 121.27122 1528.03498 7.29427 56.66731 4.93679 
-9.74625654105 -9.96905 89.02701 1813.00039 2.20792 28.12743 2.60609 
-9.74625654105 -9.95679 129.30882 1715.68190 1.85336 60.96937 0.00464 
-9.74625654105 -4.87153 76.95045 859.60077 2.59211 22.45150 0.87603 
-9.74625654105 -7.23972 124.60224 1246.78528 7.84310 38.69188 7.42878 
-9.74625654105 -9.65861 82.23623 1580.52644 2.42376 33.69558 0.00000 
-9.75998366294 -7.90449 96.20236 1551.95232 6.00621 56.60063 2.36223 
-9.77371078483 -6.63915 124.00913 1600.44292 7.71543 15.23825 10.45070 
-9.77371078483 -7.42689 122.28480 1630.15864 6.41367 18.70408 10.80788 
-9.77371078483 -7.03142 133.77604 1943.41994 9.39054 50.88070 10.84786 
-9.77371078483 -6.34746 63.30395 994.55186 2.83684 17.54793 3.45690 
-9.77371078483 -8.31135 83.78041 1321.58449 1.86216 79.85336 2.40147 
-9.77371078483 -5.51599 73.44668 786.00030 8.46300 0.00000 11.80593 
-9.77371078483 -1.96701 41.44357 487.26754 5.27320 0.43494 4.75950 
-9.77371078483 -5.81121 70.66177 976.84393 5.70198 5.86193 6.88747 
-9.77371078483 -6.99251 84.89873 948.50502 6.91231 23.16116 9.72269 
-9.77371078483 -8.21687 68.45431 1248.14780 2.79094 50.98086 2.70066 
-9.78743790671 -9.41493 106.99185 1221.06965 4.76372 13.05084 6.74209 
-9.78743790671 -7.36287 109.75597 1207.52106 8.04615 0.00000 10.81804 
-9.78743790671 -10.98906 128.16097 1700.66854 2.89594 57.83752 0.00000 
-9.78743790671 -6.96989 55.36707 1286.67786 1.06670 30.14987 1.45299 
-9.78743790671 -11.15186 122.63654 1748.09159 7.07503 32.27057 9.40988 
-9.78743790671 -5.01476 97.73296 1606.71726 10.05377 22.68977 9.04333 
-9.8011650286 -5.74443 143.51065 1997.33052 8.01468 56.60014 5.92495 
-9.8011650286 -5.44613 72.96230 918.74287 3.21250 13.23596 1.94718 
-9.8011650286 -10.36120 152.43787 1497.05678 5.37665 49.27722 5.15617 
-9.8011650286 -6.09553 95.46801 1477.73180 6.96996 28.09447 5.67713 
-9.81489215049 -4.40779 102.48209 1376.79248 6.39169 39.84479 1.89370 
-9.81489215049 -6.73338 112.36845 1936.40559 4.20561 27.87564 7.41846 
-9.81489215049 -8.55658 88.83688 1406.13321 3.89381 31.19864 2.69175 
-9.81489215049 -10.66877 224.79238 3209.62257 11.12003 100.81502 12.27284 
-9.81489215049 -5.55565 56.42276 927.63463 2.70759 38.90107 0.00000 
-9.81489215049 -8.93393 113.87249 1276.44213 5.14204 0.00000 8.02678 
-9.81489215049 -11.36295 156.51741 2784.00816 7.82255 80.05763 7.64506 
-9.81489215049 -8.45688 139.63438 1467.69623 2.08258 102.65905 0.00000 
-9.81489215049 -10.57408 133.48139 1905.75738 2.66906 52.47748 1.77203 
-9.81489215049 -3.79216 80.24423 921.58817 9.78415 3.42825 10.31104 
-9.81489215049 -9.70651 148.20264 2079.26041 5.39230 0.00000 8.60429 
-9.81489215049 -8.68614 149.46717 1716.59934 9.42254 0.00000 12.36263 
-9.82861927238 -8.10228 129.49978 1413.93412 3.81261 42.71465 5.31429 
-9.82861927238 -5.24551 66.63861 708.23885 3.59029 8.57040 5.65863 
-9.82861927238 -8.58652 75.89570 1340.53964 1.48599 25.27500 1.00283 
-9.84234639427 -8.12828 103.93548 1415.54498 4.18468 35.10000 4.26768 
-9.84234639427 -7.80160 106.43712 1256.60102 5.73471 18.45134 6.77962 
-9.84234639427 -5.54693 105.18780 1500.53486 4.81689 41.04070 0.12172 
-9.84234639427 -6.20838 94.55481 1205.48434 5.41764 60.42845 1.79441 
-9.84234639427 -11.24569 136.29700 2401.50780 4.12330 72.33209 6.50552 
-9.84234639427 -7.93994 125.61989 1934.32588 3.57222 57.82407 2.43512 
-9.84234639427 -8.38500 153.26710 2309.09881 4.85299 47.33911 4.69898 
-9.85607351616 -10.15544 120.60109 2152.81097 4.54049 65.25023 4.80370 
-9.85607351616 -9.60094 79.34089 1388.87329 1.38667 57.81641 1.69715 
-9.86980063805 -15.09548 117.33094 1934.35489 2.14168 136.46902 1.80544 
-9.86980063805 -7.12310 84.57043 977.34998 3.49990 7.15308 5.48392 
-9.86980063805 -5.99808 74.62664 758.20581 3.53945 2.41578 6.03924 
-9.86980063805 -5.50779 52.15465 1106.83975 2.91390 58.93990 0.16081 
-9.86980063805 -6.13657 69.05528 1163.42685 3.57865 23.58708 3.11322 
-9.86980063805 -5.73237 71.58317 689.36382 5.31680 0.00000 8.40005 
-9.86980063805 -5.33511 63.56191 982.64708 5.28241 11.15742 5.88291 
-9.86980063805 -4.33321 44.24761 821.28793 3.08316 0.00000 4.06741 
-9.86980063805 -6.67416 131.78244 1941.92919 5.75931 2.75879 7.02993 
-9.86980063805 -9.95335 120.67808 1893.27068 4.36901 40.12370 2.80963 
-9.88352775994 -5.85638 60.25757 1123.62336 3.26553 15.18820 2.83826 
-9.88352775994 -10.36772 131.69825 1718.79893 9.84810 11.00559 17.83902 
-9.88352775994 -9.02375 121.79170 1423.53229 7.20548 24.17038 8.40918 
-9.88352775994 -5.29849 80.78955 1050.58118 3.77668 16.75063 1.42174 
-9.88352775994 -5.21586 98.98035 1591.70321 6.87515 9.49922 4.14235 
-9.88352775994 -3.87019 55.59695 787.48175 3.97888 35.49672 3.54588 
-9.88352775994 -6.65103 82.84231 831.65957 7.73678 23.10590 11.01502 
-9.89725488182 -7.62754 72.51684 1331.62778 1.74185 53.53802 0.00000 
-9.89725488182 -4.83142 64.33846 894.61660 5.73205 12.95241 6.06714 
-9.89725488182 -3.92754 48.87856 595.09037 2.08390 0.00000 2.06436 
-9.89725488182 -7.87798 107.08620 1359.67395 3.55641 20.55668 3.95163 
-9.89725488182 -7.32316 81.36773 1144.20099 5.21015 38.45759 8.48120 
-9.89725488182 -7.48243 96.71291 1425.08811 3.51171 39.64083 2.98627 
-9.91098200371 -8.26722 143.03522 2610.64663 4.06600 67.64505 8.54079 
-9.91098200371 -4.48920 38.65910 540.37558 5.25339 1.90251 9.96650 
-9.91098200371 -4.83176 58.46730 639.23583 1.93462 0.00000 2.79505 
-9.91098200371 -6.69203 94.49503 918.35193 4.85396 13.96642 5.36773 
-9.91098200371 -7.37321 155.22098 2804.73565 7.64500 66.58159 7.13666 
-9.91098200371 -6.78309 133.80941 1956.77818 7.70192 55.75218 9.47479 
-9.91098200371 -3.61104 42.84773 600.00025 2.94814 0.00000 3.21540 
-9.91098200371 -4.55626 35.16069 775.62461 0.78840 52.36397 0.00000 
-9.91098200371 -7.63144 104.88424 1416.07213 1.68614 107.70437 1.95800 
-9.91098200371 -8.83361 74.74346 1260.55857 1.84872 30.08440 2.04613 
-9.91098200371 -8.49911 111.75707 1487.77885 4.05393 50.73697 3.76495 
